,cars.car_name,cars.make,cars.model,cars.year,cars.distance,score,score.dist,X,cars.price_daily,cars.car_photo,cars.price_weekly,cars.dedicated_parking,cars.price_hourly,cars.longitude,cars.latitude,cars.timezone,cars.carkit_enabled,cars.car_id,distance.factor,zero_sixty_norm,is_performance,is_tuner,is_exotic,is_coupe,is_convertible,is_hatchback,is_awd,is_rwd
1037,jed415,ford,explorer,2014,1.992905659,0,0,611,120,https://www.getaround.com/images_server/blob/AMIfv96pUiG7t1CtgJCeOk-_twCfMuGSxiacB_2Gju6ifqaJHIntvDnopUBazmxtZPONMExhOZvEdv0AXDmx8DQWSk9e7j4m7kAbSsVVHvq2Te4D05nj5jWAJK2BMxQHJMpkagiAHpWYB0LnjNyKOauSrlubyoJdyA,720,TRUE,12,-122.4351194,37.799708,America/Los_Angeles,TRUE,1.00004E+14,0.6,NA,0,0,0,0,0,0,0,0
1038,GunnisonC,toyota,camry-hybrid,2015,1.99524471,0,0,613,85,https://www.getaround.com/images_server/blob/AMIfv96S4vo0nkjmzuskAbK8GixJqeDDVpU_pp3TFmGJMkBK14s3jOZ2xUqoHZfjcPJFr3HkAzMO5ZyGKrJcgNBF_gTK8ehW_p3DsIbzoEN5IDmlfUTN9k_uhpMvwzs6VSdW-QY25irexaFJueYctIcNdgt-jiYn3Q,0,TRUE,8.5,-122.435192,37.799757,America/Los_Angeles,TRUE,1.00006E+14,0.6,NA,0,0,0,0,0,0,0,0
1039,nourascivic,honda,civic,2012,2.001738547,0,0,616,75,https://www.getaround.com/images_server/blob/AMIfv94q_xP0cmkIE6yFho4uRqxiqSNGCkxXrX6Iz16yddq9ZeS8-oCUprd4AR0yBOZZGtLuEep_tjdE7NZfTg4RMxoOF7gmBxslIaU0kJVHZLPsdCIkIE8h6Ob6g5SZ6MAfc7iDcp9mp-MyqOGr1JioktIdeN-Ubg,450,TRUE,7.5,-122.4074045,37.774367,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1040,SodaLakeC,toyota,prius,2015,2.006810871,0,0,621,90,https://www.getaround.com/images_server/blob/AMIfv95szzFUfSOcLftC-rsGZklb5QdF7HVtK7XqQS6jNC2Ez8MJjKoPmvCDJNyPvQRpqGhswVIlnPvE5r8MqCF44UElAqckEZTsEJPEMSq13Ve27sNZcuUacllBXHB5uTD2bYoWzuArqw-SWTQ-WoQ89BOc-Lk7Bw,0,TRUE,9,-122.41318,37.755793,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1041,jzhondafit,honda,fit,2015,2.009212535,0,0,622,85,https://www.getaround.com/images_server/blob/AMIfv96u23M95nsgc1Gjh45SsYxZ7h66i4y5jJYYiBEZUPUqczlJXbZxfndEK2TgwjyCpv8l9d_I-jDSKVKi1mjyzJW1zsdFd69LfckwgrVbXfv5Fjk5yI6OMeN-RvGFGHSeGU_4VcTzx8A-tkvt731rvdDM5NSrFw,510,FALSE,8.5,-122.4438999,37.80079,America/Los_Angeles,TRUE,1.00005E+14,0.4,NA,0,0,0,0,0,0,0,0
1042,BoulderC,scion,im,2016,2.012480123,0,0,623,82.5,https://www.getaround.com/images_server/blob/AMIfv975JP_JDz0v6ER8Gm3KObURp4GcBGpBy73xYWB-q5XykAxFEWN3DWrkNXDupq5VoYt7YocmoKA_ofbnp7EH524_VcpY5L0MLqkRwshhnJXhF0X428ZA1dPDPbcLiOTSdW_b3TMRYSRarBuP4TpPBkq0kJQZjg,0,TRUE,8.25,-122.4523604,37.8000579,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1043,ScionXDWhite,scion,xd,2008,2.021520878,0,0,625,75,https://www.getaround.com/images_server/blob/AMIfv95DId4jFqN-dUEgeCtVT1S4uS7OR-67rRqvAO7a_BaOIOoKoivp3o8NyJSXr9cq2hljpNWM-LJXvfWFbkkPZajp4epJ6FxpfOd0AWiD39tGWqfb34UcK2_K07OCwis5H1yjT-uYJIrjXJTLS-9_FyiXkB241w,450,FALSE,7.5,-122.4114433,37.7576654,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1044,2015Volt,chevrolet,volt,2015,2.027396071,0,0,627,80,https://www.getaround.com/images_server/blob/AMIfv97gYaPoYWJufEEMd_pJnOclWIQ1t1bll0x5NvTltO4gZ7PMhekW1LqfHqwzrGrW_E8ScCAi_zei_-qYreFO5IKzD6wFjd7xNjs6A4MEXaFTvsM__Pa8Stj-hQPg7e7jo5EUXBXBI9is7j5VbyFiJVVGgSLBig,480,FALSE,8,-122.419332,37.793712,America/Los_Angeles,TRUE,1.00005E+14,0.4,NA,0,0,0,0,0,0,0,0
1045,Camalie,toyota,camry,2013,2.027731393,0,0,628,80,https://www.getaround.com/images_server/blob/AMIfv94yeRYPiqI_U0T-ZeSLG5cJgRYVQVHELkZFVuhznB5Gt9lDZ8xjLSjpqB9bnNheaQzUfTIXfvzbQig0FLZLsj8sRqJGZCL0JTylZlv1f05LIz8-O8jEMKr62RD-0SpRGNSo2FhCQzCZO8bZaSkLHBPEiY945Q,480,TRUE,8,-122.4749502,37.7877889,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1046,Logans2015Corolla,toyota,corolla,2015,2.027731393,0,0,630,65,https://www.getaround.com/images_server/blob/AMIfv96rEZyOQ8BQYgB1bZD7lctk8cvGlp-1xt79iU5u4Y5w0DPwxI4BLqB3AvEPOCnaMpuPKA6uzsMnQRqjnTss_XWEpVENRX1IJJvxa7Bi23w25vv8h3VZtIxiFIa7LCZWCClUZyHcCQwbHIx4RGIhbmZ9lQ3u8Q,390,FALSE,6.5,-122.4749502,37.7877889,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1047,NoePrius,toyota,prius,2007,2.031441611,0,0,633,75,https://www.getaround.com/images_server/blob/AMIfv94PBrkk6WJ52CmrtdqBDoYpylgKxL2ET6tAd5ene9UXHpFmUCF4d6w-STrZhl4cVKlfApLVGCUO3Rja5Cp2pIkGSFggLM2jYKEiLhjImc-jmXycRRaY2R1hdFMcoXwtWI0yCXTPOKOHiWWXunSosKd9JPqteg,450,FALSE,7.5,-122.4257118,37.7460797,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1048,BUGGER,ford,fiesta,2015,2.033690288,0,0,634,80,https://www.getaround.com/images_server/blob/AMIfv96ybDW18ovwq5M_TOoKmEw0Vds_LRc0uC4ZsuPHp53Oug5YsDY4zHOeqzZsY9YWjPOwe3Vjl2RiGRW4Zhb-uJb048SubNDs45Th62KOvJFgLm9sB0yd2432fYFM8ejQ6I8oGwq_Xza91pTWckdp8x4go0R3vA,480,TRUE,8,-122.4150051,37.7531626,America/Los_Angeles,TRUE,1.00004E+14,0.4,NA,0,0,0,0,0,0,0,0
1049,MtSoledadC,scion,xb,2012,2.050133279,0,0,641,80,https://www.getaround.com/images_server/blob/AMIfv97QJaIXaPmYDD_Y_t53ed_F7ZH3ppyWHha-djPMnD5u8gNrMt9RsGlPlpQkBCHVhSmHV6fJPwTDqIp9xKqDjzWevRCKpQbHxcVgkJFVokF8plpGj-jxKjiaQT93VveAvAZQ0XnPADKoRh1b8YMi4jCOxhYOkQ,0,TRUE,8,-122.479127,37.7615136,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1050,PismoBeachC,toyota,prius,2015,2.050133279,0,0,640,85,https://www.getaround.com/images_server/blob/AMIfv96kwcRYQxOX-HBlRskBT6J2_NukJ_4jpwuEMxLzr2UkTZPsJHNJiKEbxJ_1qFp-hHjPYiKhMz54wtlNb9F2wFEE8CZt5-0vdBXgcN85IiNoVgypElXINi65Yzj1L_xqMR53NFHBDq0_Z055aQ8Elhi86lfDeg,0,TRUE,8.5,-122.479127,37.7615136,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1051,WhiteLily,toyota,corolla,2007,2.055989973,0,0,642,70,https://www.getaround.com/images_server/blob/AMIfv96WfUxpG-_uKFQUDtGlwpqRrbHRsL65_lKXoeSxYK_GrKV5PHmw8QSbYv6WNMf3yemHeFTBzQmi7HpQc3gkH8ZSoLPyzcgsV_ySWmHKJzMaxV4elTHiALh-CXtRt5pvEE8-JJeFe0aps-ImWzGey7BPfisIDw,420,TRUE,7,-122.4451437,37.8014504,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1052,Logans2015Altima,nissan,altima,2015,2.056631931,0,0,648,80,https://www.getaround.com/images_server/blob/AMIfv95tNVejDxBvqrnjp_5nhAem7_Y9Zyd8-FxjTY_5sMWV795aBsc0M7RjesUhji6gvrlOVF6N7goFdE_CE7OBU3hQf28lN7sin2JM0gGj-aIfko-vkfzPyWHH3yTwkD6Q6ElJZZSjeGOIgXCLQzJTgDH2xKaKHg,480,TRUE,8,-122.4746655,37.7888642,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1053,FireLily,toyota,camry,2012,2.056631931,0,0,644,80,https://www.getaround.com/images_server/blob/AMIfv95R0klw7qApr78VMImQJ9qPcxp1RP7C5do2ut5lJCD28E759bSWJ6CCpxN9-aNQhS7wEcLmBKMsSmmwl_sjY38swem3kelSGvVO-i_cF2OExjX53mO-QH3hlp2Y94MPTrVURFaUVwYgN6EcZzcbK2uu8N2dWQ,480,TRUE,8,-122.4746655,37.7888642,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1054,WinnieWhite,toyota,camry-hybrid,2009,2.056631931,0,0,643,60,https://www.getaround.com/images_server/blob/AMIfv96xh3fZ4LuY8qjuBL7KQBP2E6fLaINyIN7xdpN89GXdEEgxphtz4lVCGLsnxXe1z9AIYsD-pLaCd3WwkssTbDpW5YNP4l78ew04WeRdDF0fyYLCFvyarTg3D-crdeN8AmMb4b40MB_LyFQRq-PduDM-bhDpXw,360,TRUE,6,-122.4746655,37.7888642,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1055,MammothC,toyota,prius,2015,2.056631931,0,0,645,85,https://www.getaround.com/images_server/blob/AMIfv95u1zeVf8Q5x67qAV8Vw1zFAVeEW563E8E-PkjoazOZ001M3a2T_O_zXvEpXveHeNW9d_Pg96mg6hCzjVROlHNrAPieTufuJgWQuV9H0ICn2VVH-npP5uXAROyPbhFrFDJilhyLIVWR1i7zsNqUhWsrAHxEPg,0,TRUE,8.5,-122.4746655,37.7888642,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1056,Maxsf,toyota,rav4,2013,2.05939375,0,0,652,90,https://www.getaround.com/images_server/blob/AMIfv953nc2RmEEIVJl-d9XdwzBRmwskdDS5XS1PFYE2iayeV14PVaHh2zkPrWj2JEWL_hnHZ9Y12xH3_xRvb3jCkoV8SyS6oqIzaQYpsd6Wv28UJLlvecUKrtim2GNoZ7tstJcVOJKGYTclv9Gh-YQjhcQqit-I8w,0,TRUE,9,-122.4110379,37.7863323,America/Los_Angeles,TRUE,1.00005E+14,0.4,NA,0,0,0,0,0,0,0,0
1057,2009_Silver_Prius,toyota,prius,2009,2.06327864,0,0,655,75,https://www.getaround.com/images_server/blob/AMIfv9746ah8AnEC-xR0QPWlQ9uVrz1NvB9gwyfCpSdmDF2hQeIGJ5YwdPJsw0OPlw1GCV_CPE8aCiGaXv1PIF9lr4egWWtjbtpdZjhrUTykdppYfmNYHLfN3LKZHbkYJd8U5eVLqGaLxUc4y0DEicsHUIeCg4dCOA,450,FALSE,7.5,-122.4155391,37.7914432,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1058,BrionesC,toyota,prius,2014,2.065176569,0,0,656,90,https://www.getaround.com/images_server/blob/AMIfv970wb3mG1sOEw7DrdrnXTAKnuH7mIZmjul_Y8rKH4eg7UGr40JmI3S_DCdI9YHwAIPZcy61V-qDFBCnrxczHtRAnTJlDC-d8kyE7AxkhS18floznEaP6gIb_b8cvxcf0Kc4Hz4d6BFJC-cTNHFSbJRM2rwI5Q,0,TRUE,9,-122.4071099,37.778617,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1059,NCGreenFiesta,ford,fiesta,2011,2.065263158,0,0,658,75,https://www.getaround.com/images_server/blob/AMIfv94HsdHgRTXGh-1mFp9zyTgrgi6zZaVZ86ORQSCn18_Lm4RESLpWoyFHVr_qShpVzyNR_MXqVYIRMyQJrJtfT-J5MEuyc_byjTscXHNj4fkuLbinMwxAbmObF6M2pkKTp9o-Wsg58MlRhiv1irIlyhOYbhwc4Q,450,FALSE,7.5,-122.411088,37.756872,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1060,NCSilverFiesta,ford,fiesta,2012,2.065263158,0,0,657,70,https://www.getaround.com/images_server/blob/AMIfv96LFJMZxKU4l_p2Wybe90sjqjs5UrM0A1k4Qot-zal_r4UCzjanU4HQbCPfZNaF-wD2hCGFk7MV7LbSUMlREsoiWdtLvWOogMQEYWl6fcoaW7pXbpK-hwWdVSALPCokO3Toy93PneZi740QsKQIhqrnPUiJvA,420,FALSE,7,-122.411088,37.756872,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1061,ButanoC,toyota,prius,2015,2.077802723,0,0,660,90,https://www.getaround.com/images_server/blob/AMIfv97N7kShwaIMekGyKpNFBz2fMX4t1FZFXRXDfO-ESBuaZWsJjjWWydzTltPRoqdV0EkzxFnLxyOjhYgttbCav0XIB1_znMq6gy-WdAVI5-2MO6TWQ28zBrgJxoeazLt9sa7BSvfGtKklojSOT8CltD9fP-pdnw,0,TRUE,9,-122.411715,37.7877506,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1062,NCPriusRed,toyota,prius,2008,2.078950219,0,0,662,70,https://www.getaround.com/images_server/blob/AMIfv96b7IHUR8yIgJDxwxccvDC99XxxFyVnK9rAOJOcZw7T0zuPh0oKlnfhzw66oewf8FY5mCjnvfPikd8wHSEHa90GdSAhZS4F4C-5ZGm7Mzu7HTn4XDy_j-N9QEusdfwxjp6CwbdQT-kcAr242Z8PHGunTO43Fw,420,FALSE,7,-122.411055,37.7565219,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1063,anzaborregoC,toyota,prius,2015,2.085784666,0,0,665,90,https://www.getaround.com/images_server/blob/AMIfv96lZCgOKLIS4v8j7mYSjlePKwcNvPJQZTZewzMnvY9pkzpShNtSxF4DcyTtDoZrW-c3Aonkntads2_OJJzUGr3Uw58w-AupaOudvPgJo1n7uWN2J5hle1Yk45q5Rwn0KU9t6m_7uk7AxBZIq7oULWCvirXYYQ,0,TRUE,9,-122.411644,37.787878,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1064,sanjacintoC,toyota,prius,2015,2.085784666,0,0,666,90,https://www.getaround.com/images_server/blob/AMIfv977VF76kCUIfcd2kXvbE14h50yXKwy4yrvHVKHg8msZQeOUsF1-MsTX8ghuu5E9fizOF1ErqaaDrXW5o1_CSaJbAnUSPd1Z_Nr0t9jOSvfioxROGm-3sEZxwmg01XquQohOwwFYlnv-hogbVsWsE50T5W_0MA,0,TRUE,9,-122.411644,37.787878,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1065,Super_Sonic,chevrolet,sonic,2014,2.103198293,0,0,671,80,https://www.getaround.com/images_server/blob/AMIfv95mMfQ5QztTWS-WSRXcxg4No69BSjNuwKIFvQz9NbyvTpa_045FCgZvaz7_BuJaGsTo-bL4tWhV-9-C-Iv31oRgGCMNcnLGlLErgH9rM4QELUX44SPUtOvKodqvCSFg_0yzj6pnU9vNyQCyJoMqbnYQLYf3KQ,480,TRUE,8,-122.41116,37.787742,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1066,Anya,toyota,prius,2009,2.108497781,0,0,672,65,https://www.getaround.com/images_server/blob/AMIfv97k6PqHSs9kjHgPiHxlpLtjA1rGZHEYVMMECJtaS8tgvgn2A7E1m1W9bQozRoryGkf89n8pelELPtxpdMX1_PXNSo77Amoz7s-C27yLPz82T5NXZV7g5OsqHkKxcISLtncrS1DdndsPfWTfy0vEUg4y_CaqGw,390,FALSE,6.5,-122.4172624,37.7938038,America/Los_Angeles,TRUE,1.00005E+14,0.4,NA,0,0,0,0,0,0,0,0
1067,2014BlackFusionHybrid,ford,fusion-hybrid,2014,2.119176692,0,0,675,95,https://www.getaround.com/images_server/blob/AMIfv96Cb1VBrmnjlQZoQSM9fmacRDptUzBPGxT7blPzYPB4twYu0q2GwoLPjB44kYLzxp5n6VX_K8Rv34PFhuRAvFg_fzo_1svz76m7EjUgwtSBx9SM8GjK6qqlTONim5_vlieFYqZzOzeimt7wv4tNNBlhseRvKg,570,TRUE,9.5,-122.406739,37.780538,America/Los_Angeles,TRUE,1.00005E+14,0.4,NA,0,0,0,0,0,0,0,0
1068,daring,ford,escape-hybrid,2009,2.128844164,0,0,680,75,https://www.getaround.com/images_server/blob/AMIfv95crlyFvDjNHEoalWj3gqp0YuDapMJ2h2PXnxJR1LxGN_0knAOnFeqQmeKa1msHnsjDqQnnd_zpofgaQ9StG1gv6g6LLu4WBT73lg_Zr-Rcp7VFOgtXxHXKcTbylfKPoa4sIaHdVEKce7Ia8hBOKdReE3v8xg,0,TRUE,7.5,-122.4194956,37.7477027,America/Los_Angeles,TRUE,1.00004E+14,0.4,NA,0,0,0,0,0,0,0,0
1069,Fiona_The_Ford,ford,fusion,2014,2.152894008,0,0,687,70,https://www.getaround.com/images_server/blob/AMIfv95aIQgCETx6DDhrvDxAIzQrnTQf29uYvuAu-J9cMAOZyDhvafGlx0ayA2DwhdJA1QnTLY01RBRCdCBB4FEbUKBeefEpJdULKA-u5j9MIYxLAUcTzSrRkmbgI96ukSGHzEys3Ijfcbik75J3f3A-xTSZM1t1wQ,420,FALSE,7,-122.4824901,37.7780116,America/Los_Angeles,TRUE,1.00005E+14,0.4,NA,0,0,0,0,0,0,0,0
1070,LonePineC,toyota,prius,2015,2.157785671,0,0,688,90,https://www.getaround.com/images_server/blob/AMIfv969Mw3VYy1vGLHPndlXOR4hdc8KCX3h15xkUazRDZTcvGMFJAw1F2osAuS9XOfYofYf5Y3_4MCSWIFJE9Gfd8ChTLqNeCjipHs0hAO0w-GMB_HhhG8JsZ3Jw-eIQweBboEn054rJ41psC-vMl4vP7cV_W0KqA,0,TRUE,9,-122.4146243,37.7926866,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1071,Prius_in_SF,toyota,prius,2008,2.162678031,0,0,692,65,https://www.getaround.com/images_server/blob/AMIfv96EWqL8SvCxR4ir_69QXY76wmlz66yXaf_rk9vXxZieCtqWbosrWnQpUKAy2B7gBCSExaFRa4IVLfeG9FB8uSI8YaMgqOanfZLrXkVThSfWw_2G_gViguqI3VHWfPhq5WwOQR6HQyZTRFlpeI5h_cpq7f83fg,390,FALSE,6.5,-122.466797,37.746198,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1072,SFequinox,chevrolet,equinox,2011,2.170307756,0,0,698,130,https://www.getaround.com/images_server/blob/AMIfv95ijJNURjegLxBO6Chx9tgFJYpxZlAsAoi9zwWUnoZhaaA8yLvN8DS0t5RRjSdZVLS_rQDQhljhXYkR-l9HKDmrLijCR3bqO2Qa2ty_aPzukbqK7rdWYVptdWGJMwxa_7Pfoiq_Y89ngviY7PdaIbM3LkjcZQ,780,FALSE,13,-122.445443,37.803097,America/Los_Angeles,TRUE,1.00005E+14,0.4,NA,0,0,0,0,0,0,0,0
1073,RoomyHybrid,nissan,altima-hybrid,2009,2.171261269,0,0,700,250,https://www.getaround.com/images_server/blob/AMIfv95myxEFRsOKOu-0xTMXJPSLOddZkHvXm3wxmBv3FBTnFh04ihDDyivvXxSHdjpcPsCCoT78ZTn2E7WyTp5GDXM7qk7F_vEMjzSMf5UH8lT35YLnmlitdd1Wh88_vP00hxkP0Xkd7uVXTklt9IbEGDMahieYOQ,1500,TRUE,25,-122.43711,37.802674,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1074,MalibuCruise,chevrolet,malibu-limited,2016,2.171560071,0,0,701,90,https://www.getaround.com/images_server/blob/AMIfv95zFyX5z8JtLELRbeu15_thBl_TFjNwma62QklfLEYo1k2TN1gtnZEV6KeLvC4Y5Qj4Ti-NhKcFiLnufmahrKAGbmBrXHRlAY5y7QwkyAxJAK6ZDSGssfOKYFmLYDmLHzrOHt9DRJRu5MmV6DlJAfMp5wnpJw,540,FALSE,9,-122.48352,37.774192,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1075,MidnightMilo,honda,fit,2016,2.171968531,0,0,702,75,https://www.getaround.com/images_server/blob/AMIfv95xJZQBWwf-5UOenV_IQD_ijbfIrVdlpErmaru2pzi2zfZsyefYDOOtE8iIQzKNCjGvckF47eKZmoPcXNMSau4EZ_jI1WWtgH7hqmHheqkG7s4smklgCelE4WoPDM-1cpZ5PlRXawaZwatG2U0z7cdj5DVvCA,0,FALSE,7.5,-122.4133435,37.7918345,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1076,HRV,honda,hr-v,2016,2.173664309,0,0,704,110,https://www.getaround.com/images_server/blob/AMIfv96QNYP39F_yY1704tHoCAXscC6pBkH3zfPEpUx-MWVN-er06ClslWhUIoj54awMi531HDHLpUqwzN-mzoCR9jwJ5lX1OCHL0EfeYBFT40EMDIOQk33EcxDLwxumxKOtHMcVrqSM6smdU2KgI0UwWx5KiPHEyw,660,TRUE,11,-122.4187089,37.7960703,America/Los_Angeles,TRUE,1.00005E+14,0.4,NA,0,0,0,0,0,0,0,0
1077,theblackpearl,mazda,3,2006,2.173926748,0,0,705,60,https://www.getaround.com/images_server/blob/AMIfv95TGtV4D5-CkqG-PfwpEXRYZSOTuhmMsJqGPh69eieIGQEcekokTizp8Uj4Vdj8vnxF9TzM9cUWmFWnYpgu2icPFJtNLO_35QZUi1NFm-MB08jm-_sqjf_rGENH2sL9qmnRkNuegIjXNbdrtvpnjusptAT4Hw,360,TRUE,6,-122.4130042,37.7915531,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1078,salar,audi,a4,2015,2.176093026,0,0,706,110,https://www.getaround.com/images_server/blob/AMIfv96gm3gMvK8P8t1yPFOE1z-ElxOxSR0eGqYkoblx1iSi0ePilkRAkNyqikyaIqg1bGZ22_R3U4cQlMB9sZyVSXR7tjQdgyIK_OaUG-1iecbEv0z3s0roLir9_oEVT-KXX3-1jvf2zthRq9WJqYrLeJIScS1KTQ,660,TRUE,11,-122.4101601,37.7884681,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1079,onetrixbluetrix,toyota,matrix,2010,2.17724465,0,0,708,70,https://www.getaround.com/images_server/blob/AMIfv961VBrNOhmt-D5TXnSFOcgwiym9KZuyh8fMzYCtEpRzsOCFsbt3UNoKNjZJzs50lPlZaAmejZ1eKAeaMHBjC_IUZ6kXajX2AL257ndT7M5BjZsjzEbwc2RSfzB0SiDSSwUN2VD4ZBYC-BBGO9LWmcAloDP2hQ,420,FALSE,7,-122.4800515,37.7849718,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1080,versa2,nissan,versa,2015,2.180243873,0,0,711,50,https://www.getaround.com/images_server/blob/AMIfv96iUak-MVIOj_hq6PxE3ks8__4qG4-sjTxsYA-e3-zsF5HteWBRCvmxnW-iSYPQ1AYkKAzItZzSRkhb-4p5CtIq4ytA4gk2HGjnFg6ASUvAs0Vep8N8Zu361zgJHgjGOK1YwG7yQvOh3ew8T3a19EOZHImonw,300,TRUE,5,-122.4064925,37.7827319,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1081,jzipscar,hyundai,elantra,2012,2.180420039,0,0,712,80,https://www.getaround.com/images_server/blob/AMIfv97URAoogL6tRftzJZsabP9k_kBROIUwZOHPFSq7Mm1UdTrEvA5ypXTKCbP0j3kNk6q4bXuhexYe6NIDh5q99reTQG7j9TLnSH4gm0XzkgaszkLjcMeeyOiBevJAPMhzIqXFivs1i3JZwkmLYg77wQc07Fps7g,480,TRUE,8,-122.48361,37.774839,America/Los_Angeles,TRUE,1.00005E+14,0.4,NA,0,0,0,0,0,0,0,0
1082,copperfit,honda,fit,2012,2.194242174,0,0,717,75,https://www.getaround.com/images_server/blob/AMIfv94laxjrwDG63Hqf6Wuqkj6haC87DzgAfQkWYdQ_mBSBThQ4e8aUs3vEo0mOvXjux0ru5q92lh5KINqb7idaEGzdPL8geWTOjsznkLpeEhRO_sm3kTLEvHMp1HxXNu1pJKANtFvFqiIqvCndwlnPMs16NkmZAw,450,FALSE,7.5,-122.4264046,37.7431386,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1083,SanOnofreC,toyota,prius,2015,2.199563205,0,0,720,90,https://www.getaround.com/images_server/blob/AMIfv97zqX6rQsuuMuw6u-RvCWS5DaOauTPTUtCQzn1UGU2Hz8dWXnd8WI6YH98J2ZtD8o5ONak6rWSJiTACftyposKFT7OK5Ne93C4vEvy0CEvkfDqxQLbjPmqR2HdWyOItY-nI6mwUL8ZTQsG7JinT5eFyU7FN3Q,0,TRUE,9,-122.4240987,37.7440062,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1084,HeidiFit,honda,fit,2012,2.200084802,0,0,721,75,https://www.getaround.com/images_server/blob/AMIfv96bQy4FWOavtu4JCmQNqJYoI_IcH6u_xO_3j30RGgAknfjxYYznGObVfFqNeUcFV3VIPcQiMF6gIPRfOn0uJHVsX496g1zqtp3zjS6j9UCr8IkoNo7bnx-hmZ-wz17XfD1yfS9ySV1dkAl0z43IXN917izPgw,450,FALSE,7.5,-122.4206906,37.7977397,America/Los_Angeles,TRUE,1.00004E+14,0.4,NA,0,0,0,0,0,0,0,0
1085,Pep,toyota,corolla,2010,2.204280099,0,0,723,67.5,https://www.getaround.com/images_server/blob/AMIfv97UsbUQvUatSFgQQdbirLZCO26oFxU6BCyxqV3K4fc4oPtL5xdnyDlN83FVmbNAD8lzbkMRTiw_fv_zfGcltWEqzlRUQQzav8HM6chn0EkorGeNjKMCrWw27zdWtFte8wnYMbpN2RtXQH8VaTn-GZiTgH706A,405,FALSE,6.75,-122.451364,37.7403763,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
1086,red_jetta,volkswagen,jetta,2016,2.214009709,0,0,725,85,https://www.getaround.com/images_server/blob/AMIfv97dTFqpANAH0BjW0LkkpCQdWgoZOmQyZ7wvPk_ouVYGIG1Rze1xYk6fdz6O0r2UEAcXBRkOsfNvicuV4lcR-2PVckVVFJW3l9z15A7ZuXhGe-Yeew6fpvn5GVIxGd23Nhgm88Or5ozU24GSUWpvIbNlHsvQUg,510,FALSE,8.5,-122.407173,37.758169,America/Los_Angeles,TRUE,1.00006E+14,0.4,NA,0,0,0,0,0,0,0,0
